tripduration,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender
1227,2017-10-22 17:12:58.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,387,Centre St & Chambers St,4.071.273.266,-740.046.073,17664,Customer,,unknown
794,2018-04-06 13:30:08.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,82,St James Pl & Pearl St,4.071.117.416,-7.400.016.545,15426,Customer,1969,unknown
1893,2018-02-13 07:41:54.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,20083,Customer,1969,unknown
1874,2018-04-26 12:23:10.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,19694,Customer,1969,unknown
3517,2018-05-28 17:10:02.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,31600,Customer,1969,unknown
1099,2018-02-19 22:55:52.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,363,West Thames St,4.070.834.698,-7.401.713.445,30387,Subscriber,1987,male
1396,2017-11-09 17:38:10.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,83,Atlantic Ave & Fort Greene Pl,4.068.382.604,-7.397.632.328,27094,Subscriber,1983,male
1181,2018-05-17 18:16:34.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,504,1 Ave & E 16 St,4.073.221.853,-7.398.165.557,21360,Subscriber,1991,female
616,2017-09-17 19:10:21.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,257,Lispenard St & Broadway,4.071.939.226,-7.400.247.214,18785,Subscriber,1998,female
394,2018-03-06 06:45:33.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,257,Lispenard St & Broadway,4.071.939.226,-7.400.247.214,30228,Subscriber,1983,male
383,2017-10-12 16:02:57.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,309,Murray St & West St,407.149.787,-74.013.012,32280,Subscriber,1980,female
488,2017-12-01 14:57:24.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,309,Murray St & West St,407.149.787,-74.013.012,30766,Subscriber,1980,female
471,2017-11-17 15:47:07.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,309,Murray St & West St,407.149.787,-74.013.012,25538,Subscriber,1980,female
471,2017-10-19 15:56:16.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,309,Murray St & West St,407.149.787,-74.013.012,32569,Subscriber,1980,female
492,2017-11-20 15:52:48.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,309,Murray St & West St,407.149.787,-74.013.012,30460,Subscriber,1980,female
1419,2018-04-05 17:36:38.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,539,Metropolitan Ave & Bedford Ave,4.071.534.825,-7.396.024.116,30495,Subscriber,1960,female
476,2018-02-14 16:39:28.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,412,Forsyth St & Canal St,407.158.155,-7.399.422.366,32244,Subscriber,1956,male
463,2017-10-07 12:00:14.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,412,Forsyth St & Canal St,407.158.155,-7.399.422.366,15675,Subscriber,1980,male
573,2017-10-28 08:53:21.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,412,Forsyth St & Canal St,407.158.155,-7.399.422.366,15140,Subscriber,1980,male
1032,2017-09-03 21:53:14.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,295,Pike St & E Broadway,4.071.406.667,-7.399.293.911,28387,Subscriber,1984,male
356,2018-05-12 15:13:19.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,295,Pike St & E Broadway,4.071.406.667,-7.399.293.911,20225,Subscriber,1987,male
1791,2018-05-29 18:25:58.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,514,12 Ave & W 40 St,4.076.087.502,-7.400.277.668,25228,Subscriber,1972,female
824,2018-02-08 17:07:11.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,342,Columbia St & Rivington St,4.071.739.973,-7.398.016.555,32568,Subscriber,1965,female
850,2018-02-26 16:19:30.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,342,Columbia St & Rivington St,4.071.739.973,-7.398.016.555,31364,Subscriber,1965,female
832,2018-04-03 16:16:31.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,342,Columbia St & Rivington St,4.071.739.973,-7.398.016.555,31657,Subscriber,1965,female
2238,2017-12-07 17:23:35.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,3112,Milton St & Franklin St,4.072.906,-7.395.779,33383,Subscriber,1985,male
1378,2018-05-07 14:46:53.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,151,Cleveland Pl & Spring St,4.072.210.379,-7.399.724.901,26531,Subscriber,1997,male
531,2017-09-06 09:11:20.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,249,Harrison St & Hudson St,4.071.870.987,-740.090.009,18285,Subscriber,1975,male
1102,2017-11-01 17:18:58.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,491,E 24 St & Park Ave S,4.074.096.374,-7.398.602.213,26129,Subscriber,1965,male
454,2018-04-07 12:52:29.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,350,Clinton St & Grand St,4.071.559.509,-739.870.295,29424,Subscriber,1970,female
570,2017-11-09 08:20:43.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,350,Clinton St & Grand St,4.071.559.509,-739.870.295,29684,Subscriber,1980,male
874,2018-05-28 12:06:16.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,497,E 17 St & Broadway,4.073.704.984,-7.399.009.296,28083,Subscriber,1968,male
812,2017-10-16 20:33:44.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,410,Suffolk St & Stanton St,4.072.066.442,-7.398.517.977,20313,Subscriber,1995,male
958,2018-01-15 23:55:40.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,302,Avenue D & E 3 St,4.072.082.834,-7.397.793.172,30729,Subscriber,1976,male
863,2018-04-22 23:46:53.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,302,Avenue D & E 3 St,4.072.082.834,-7.397.793.172,28537,Subscriber,1976,male
1172,2018-05-16 15:23:50.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,302,Avenue D & E 3 St,4.072.082.834,-7.397.793.172,29092,Subscriber,1991,female
1320,2018-01-11 14:23:06.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,525,W 34 St & 11 Ave,4.075.594.159,-740.021.163,32865,Subscriber,1983,male
1801,2018-05-26 13:46:59.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,3308,Kane St & Clinton St,406.861.758,-7.399.645.295,15093,Subscriber,1981,male
551,2017-10-13 12:27:18.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,340,Madison St & Clinton St,4.071.269.042,-7.398.776.323,28826,Subscriber,,unknown
726,2017-11-14 11:50:24.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,340,Madison St & Clinton St,4.071.269.042,-7.398.776.323,18065,Subscriber,,unknown
626,2017-10-01 18:46:54.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,340,Madison St & Clinton St,4.071.269.042,-7.398.776.323,17499,Subscriber,1973,female
1244,2017-10-10 19:54:52.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,394,E 9 St & Avenue C,4.072.521.311,-7.397.768.752,17042,Subscriber,1972,male
691,2017-09-21 19:49:14.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,349,Rivington St & Ridge St,4.071.850.211,-7.398.329.859,27051,Subscriber,1985,female
1048,2018-04-11 17:30:33.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,356,Bialystoker Pl & Delancey St,4.071.622.644,-7.398.261.206,21585,Subscriber,1994,female
135,2017-11-02 23:39:24.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,279,Peck Slip & Front St,40.707.873,-7.400.167,16262,Subscriber,1996,male
116,2017-12-09 00:24:48.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,279,Peck Slip & Front St,40.707.873,-7.400.167,33139,Subscriber,1996,male
142,2017-09-22 17:34:09.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,279,Peck Slip & Front St,40.707.873,-7.400.167,25138,Subscriber,1986,male
1461,2018-02-15 10:35:07.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,466,W 25 St & 6 Ave,4.074.395.411,-7.399.144.871,28218,Subscriber,1955,female
343,2018-01-19 12:29:29.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,308,St James Pl & Oliver St,4.071.307.916,-7.399.851.193,15759,Subscriber,1941,male
188,2017-10-27 17:35:02.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,308,St James Pl & Oliver St,4.071.307.916,-7.399.851.193,16202,Subscriber,1965,male
241,2018-05-24 12:59:09.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,308,St James Pl & Oliver St,4.071.307.916,-7.399.851.193,28293,Subscriber,1968,male
222,2018-02-19 14:30:26.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,308,St James Pl & Oliver St,4.071.307.916,-7.399.851.193,16454,Subscriber,1975,male
242,2017-11-30 13:31:12.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,308,St James Pl & Oliver St,4.071.307.916,-7.399.851.193,28072,Subscriber,1975,male
235,2018-03-26 16:19:25.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,308,St James Pl & Oliver St,4.071.307.916,-7.399.851.193,19105,Subscriber,1975,male
234,2018-05-11 14:23:19.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,308,St James Pl & Oliver St,4.071.307.916,-7.399.851.193,16393,Subscriber,1980,male
418,2017-12-20 08:17:01.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,308,St James Pl & Oliver St,4.071.307.916,-7.399.851.193,18735,Subscriber,1980,male
246,2017-12-20 15:44:40.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,308,St James Pl & Oliver St,4.071.307.916,-7.399.851.193,32911,Subscriber,1975,male
1552,2017-11-14 18:46:35.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,487,E 20 St & FDR Drive,4.073.314.259,-7.397.573.881,33132,Subscriber,1958,male
932,2017-10-23 18:28:20.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,432,E 7 St & Avenue A,4.072.621.788,-7.398.379.855,31578,Subscriber,1987,female
1851,2018-04-25 22:04:38.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,3087,Metropolitan Ave & Meeker Ave,4.071.413.311,-7.395.234.386,29788,Subscriber,1988,male
467,2017-10-03 19:31:20.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,320,Leonard St & Church St,40.717.571,-74.005.549,18358,Subscriber,1973,female
1053,2017-10-17 20:35:06.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,3632,E 12 St & Avenue B,4.072.804.857,-739.788.115,17935,Subscriber,1994,male
662,2017-09-27 18:50:54.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,3256,Pier 40 - Hudson River Park,4.072.771.408,-7.401.129.574,17801,Subscriber,1985,male
748,2018-01-01 20:58:28.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,386,Centre St & Worth St,4.071.494.807,-7.400.234.482,27115,Subscriber,1998,male
214,2017-11-29 12:47:25.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,386,Centre St & Worth St,4.071.494.807,-7.400.234.482,29017,Subscriber,1987,male
265,2017-12-20 14:30:10.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,296,Division St & Bowery,4.071.413.089,-739.970.468,31010,Subscriber,1996,male
461,2017-12-15 17:36:47.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,296,Division St & Bowery,4.071.413.089,-739.970.468,21474,Subscriber,1975,male
525,2018-02-09 08:10:37.000000 UTC,3489,Gold St & Frankfort St,4.071.069.995,-7.400.354.147,296,Division St & Bowery,4.071.413.089,-739.970.468,14764,Subscriber,1980,male
